# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
#
# Results of Query: Database U09B8v20120403 12/01/15 19:26
# SELECT  u09b8Source.*,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM u09b8Source WHERE dec > 
# -2.054800766666667 and dec < -2.0214674333333336 and RA >= 
# 282.8218026096076 and RA <= 282.85515739039243 and ((cx * 
# 0.22206278975386445 + cy * -0.9743835349298852 + cz * 
# -0.035564649081248456 ) >= 0.9999999576920253)  and (pStar > 0.99) 
# and (priOrSec=0 OR priOrSec=frameSetID)
# Column Headers at start of file AND below
#
# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
      43864583580175,      33321,      43864500996256,    +282.8266483,      -2.0301301,      +0.2218627,      -0.9744342,      -0.0354250,      12137327652735,     +31.1100129,      -0.8963470,     +81.9159303,    +162.0905458,                   0,     -5.463900,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.179579,     +0.156178,    +17.439573,     +0.249106, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.569141,     +0.065953,    +16.846080,     +0.108702,    +17.699263,     +0.453633,     +2.116272,     +0.019678,    +89.828690,          0,          0,    -1,     -3.863561,          0,      25233, +0.000000E000, +0.000000E000,      +0.8567120
      43864583580274,      33321,      43864500996256,    +282.8261434,      -2.0274497,      +0.2218545,      -0.9744378,      -0.0353783,      12137327681650,     +31.1121690,      -0.8946761,     +81.9170875,    +162.0729812,                   0,     -4.534803,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.419615,     +0.220511,    +17.969496,     +0.437291, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.618423,     +0.068988,    +16.924068,     +0.116766, -9.999995E008, -9.999995E008,     +2.477976,     +0.275156,   +115.195526,          0,          0,    -1,     -3.206590,          0,      25332, +0.000000E000, +0.000000E000,      +0.9788603
      43864583580295,      33321,      43864500996256,    +282.8259842,      -2.0431829,      +0.2218496,      -0.9744289,      -0.0356527,      12137327527768,     +31.0980907,      -0.9017053,     +81.9133054,    +162.1815768,                   0,     -4.185107,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.063408,     +0.154008,    +17.284462,     +0.233904, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.487210,     +0.061263,    +16.724258,     +0.097306,    +17.268723,     +0.305501,     +2.262777,     +0.078929,   +135.279340,          0,          0,    -1,     -2.959317,          0,      25353, +0.000000E000, +0.000000E000,      +0.8081921
      43864583577770,      33321,      43864500996256,    +282.8384029,      -2.0435986,      +0.2220607,      -0.9743805,      -0.0356600,      12137327522807,     +31.1033778,      -0.9129416,     +81.9011874,    +162.1623136,                   0,     -6.012800,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.312170,     +0.510091,    +18.312170,     +0.459807, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.087631,     +0.265109, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +1.456295,     +0.008453,    +16.874490,          0,          0,    -1,     -4.251691,          0,      22828, +0.000000E000, +0.000000E000,      +0.3279007
      43864583577750,      33321,      43864500996256,    +282.8385427,      -2.0343104,      +0.2220644,      -0.9743856,      -0.0354980,      12137327742207,     +31.1117099,      -0.9088327,     +81.9033762,    +162.0982252,                   0,     -4.346202,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.807903,     +0.393793,    +17.807903,     +0.370190, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.288776,     +0.127047,    +17.754480,     +0.249723, -9.999995E008, -9.999995E008,     +1.857734,     +0.137540,   +105.693535,          0,          0,    -1,     -3.073229,          0,      22808, +0.000000E000, +0.000000E000,      +0.2294505
      43864583574663,      33321,      43864500996256,    +282.8538314,      -2.0317008,      +0.2223247,      -0.9743279,      -0.0354524,      12137327598525,     +31.1209975,      -0.9212433,     +81.8892302,    +162.0532752,                   0,     -0.763800,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.479425,     +0.266092,    +17.479185,     +0.265454, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.455147,     +0.147636,    +17.502205,     +0.197575,    +17.324165,     +0.319593,     +1.724860,     +0.262676,   +147.159320,          0,          0,    -1,     -0.540088,          0,      19721, +0.000000E000, +0.000000E000,      +0.9981572
      43864583580757,      33321,      43864500996256,    +282.8236133,      -2.0308570,      +0.2218110,      -0.9744455,      -0.0354377,      12137329696524,     +31.1079833,      -0.8939785,     +81.9186859,    +162.1009373,                   0,     -4.391431,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.125557,     +0.433788,    +18.125557,     +0.511566, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.452934,     +0.148228,    +18.052664,     +0.329726, -9.999995E008, -9.999995E008,     +1.684420,     +0.271089,   +147.230960,          0,          0,    -1,     -3.105211,          0,      25815, +0.000000E000, +0.000000E000,      +0.9926257
      43864583579756,      33321,      43864500996256,    +282.8285900,      -2.0251189,      +0.2218964,      -0.9744297,      -0.0353376,      12137327685051,     +31.1153584,      -0.8957902,     +81.9153001,    +162.0525977,                   0,     -0.326131,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.892418,     +0.132307,    +16.925116,     +0.179364, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.765980,     +0.078857,    +16.919857,     +0.116192,    +17.110060,     +0.263462,     +2.060485,     +0.162766,   +134.188230,          0,          0,    -1,     -0.230609,          0,      24814, +0.000000E000, +0.000000E000,      +0.9805645
      43864583579726,      33321,      43864500996256,    +282.8287393,      -2.0504064,      +0.2218954,      -0.9744138,      -0.0357787,      12137327503623,     +31.0929153,      -0.9074482,     +81.9088241,    +162.2263423,                   0,     -0.001218,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.612860,     +0.126009,    +16.396267,     +0.123920, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.599290,     +0.067824,    +16.597229,     +0.086567,    +16.314142,     +0.126883,     +2.559071,     +0.276022,   +122.742710,          0,          0,    -1,     -0.000862,          0,      24784, +0.000000E000, +0.000000E000,      +0.9398549
      43864583578035,      33321,      43864500996256,    +282.8375996,      -2.0330674,      +0.2220485,      -0.9743900,      -0.0354763,      12137327753096,     +31.1123868,      -0.9074273,     +81.9045991,    +162.0913487,                   0,     -4.647089,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.943520,     +0.544946,    +17.104616,     +0.195533, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.907534,     +0.089655,    +17.168274,     +0.145794, -9.999995E008, -9.999995E008,     +0.956356,     +0.354881,   +100.946510,          0,          0,    -1,     -3.285988,         16,      23093, +0.000000E000, +0.000000E000,      +0.3085522
      43864583578003,      33321,      43864500996256,    +282.8372377,      -2.0250277,      +0.2220435,      -0.9743963,      -0.0353360,      12137327665920,     +31.1193790,      -0.9034412,     +81.9069522,    +162.0366890,                   0,     +1.842628,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.895622,     +0.185941,    +17.015425,     +0.224611, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.778124,     +0.079547,    +16.802858,     +0.104119,    +16.968680,     +0.230769,     +2.389916,     +0.122899,   +178.575130,          0,          0,    -1,     +1.302934,          0,      23061, +0.000000E000, +0.000000E000,      +0.7899049
      43864583577603,      33321,      43864500996256,    +282.8409294,      -2.0432153,      +0.2221037,      -0.9743710,      -0.0356533,      12137327523593,     +31.1048699,      -0.9150143,     +81.8988392,    +162.1551878,                   0,     +1.994292,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.698007,     +0.009191,    +14.004162,     +0.014609, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.557085,     +0.004656,    +13.525750,     +0.005505,    +13.649442,     +0.011086,     +2.868280,     +0.156985,   +146.525740,          0,          0,    -1,     +1.410177,         16,      22661, +0.000000E000, +0.000000E000,      +0.3384055
      43864583577538,      33321,      43864500996256,    +282.8402590,      -2.0356631,      +0.2220934,      -0.9743781,      -0.0355215,      12137327733197,     +31.1112875,      -0.9109760,     +81.9013775,    +162.1044830,                   0,     -1.231015,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.530671,     +0.099675,    +15.664712,     +0.060830, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.589061,     +0.027031,    +16.530860,     +0.081185,    +14.116263,     +0.016893,     +1.506468,     +0.198028,   +129.849530,          0,          0,    -1,     -0.870459,         16,      22596, +0.000000E000, +0.000000E000,      +0.1826451
      43864583577471,      33321,      43864500996256,    +282.8398197,      -2.0477957,      +0.2220842,      -0.9743725,      -0.0357332,      12137546423572,     +31.1002868,      -0.9161147,     +81.8987634,    +162.1886260,                   0,     -2.664000,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.975990,     +0.159512,    +17.247652,     +0.240769, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.631866,     +0.069933,    +16.754097,     +0.100046,    +18.007746,     +0.603466,     +2.274331,     +0.182795,   +142.561460,          0,          0,    -1,     -1.883732,          0,      22529, +0.000000E000, +0.000000E000,      +0.5852356
      43864583577403,      33321,      43864500996256,    +282.8401532,      -2.0316478,      +0.2220921,      -0.9743810,      -0.0354515,      12137327755193,     +31.1148138,      -0.9090518,     +81.9024820,    +162.0770679,                   0,     -2.190237,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.723722,     +0.131857,    +16.654411,     +0.145112, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.180513,     +0.046177,    +16.317560,     +0.066806,    +16.428137,     +0.140477,     +2.534166,     +0.246564,   +140.892290,          0,          0,    -1,     -1.548732,          0,      22461, +0.000000E000, +0.000000E000,      +0.4019018
      43864583577354,      33321,      43864500996256,    +282.8422844,      -2.0515596,      +0.2221256,      -0.9743606,      -0.0357988,      12137546446985,     +31.0980589,      -0.9200226,     +81.8954333,    +162.2100789,                   0,     -1.021467,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.257540,     +0.019117,    +14.674578,     +0.027914, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.688868,     +0.012179,    +14.654042,     +0.014824,    +15.461471,     +0.057996,     +2.188484,     +0.130778,   +129.507030,          0,          0,    -1,     -0.722286,         16,      22412, +0.000000E000, +0.000000E000,      +0.8372052
      43864583577352,      33321,      43864500996256,    +282.8418328,      -2.0508798,      +0.2221180,      -0.9743628,      -0.0357870,      12137546446864,     +31.0984583,      -0.9193111,     +81.8960411,    +162.2062173,                   0,     +0.601353,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +11.418597,     +0.001366,    +11.835634,     +0.002095, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.046021,     +0.001515,    +12.040551,     +0.001681,    +11.967859,     +0.002525,     +4.535954,     +0.415987,    +32.680240,          0,          0,    -1,     +0.425221,         16,      22410, +0.000000E000, +0.000000E000,      +0.7907253
      43864583577302,      33321,      43864500996256,    +282.8406784,      -2.0308623,      +0.2221012,      -0.9743794,      -0.0354378,      12137327754727,     +31.1157523,      -0.9091609,     +81.9021695,    +162.0707385,                   0,     +0.219828,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.690200,     +0.284526,    +17.653267,     +0.275021, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.021439,     +0.099425,    +17.181210,     +0.147421,    +16.170130,     +0.110775,     +0.812651,     +0.161846,   +136.052810,          0,          0,    -1,     +0.155442,         16,      22360, +0.000000E000, +0.000000E000,      +0.4557874
      43864583577287,      33321,      43864500996256,    +282.8407679,      -2.0465176,      +0.2221005,      -0.9743696,      -0.0357109,      12137546422693,     +31.1018566,      -0.9163757,     +81.8981671,    +162.1781586,                   0,     -3.928352,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.455132,     +0.285409,    +17.455132,     +0.279369, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.168026,     +0.113940,    +17.604788,     +0.218003, -9.999995E008, -9.999995E008,     +2.360464,     +0.404355,   +135.064000,          0,          0,    -1,     -2.777764,          0,      22345, +0.000000E000, +0.000000E000,      +0.5213817
      43864583575929,      33321,      43864500996256,    +282.8475412,      -2.0307227,      +0.2222179,      -0.9743529,      -0.0354354,      12137327601196,     +31.1190029,      -0.9152021,     +81.8955620,    +162.0576551,                   0,     -3.548548,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.882307,     +0.215822,    +17.209702,     +0.228304, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.736190,     +0.076586,    +16.841042,     +0.107873,    +16.351095,     +0.130810,     +1.201017,     +0.296667,   +114.408424,          0,          0,    -1,     -2.509202,         16,      20987, +0.000000E000, +0.000000E000,      +0.7021043
      43864583575644,      33321,      43864500996256,    +282.8486363,      -2.0493202,      +0.2222340,      -0.9743374,      -0.0357598,      12137546600557,     +31.1029459,      -0.9246522,     +81.8898520,    +162.1833973,                   0,     -4.095214,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.622099,     +0.301611,    +17.622099,     +0.333338, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.223118,     +0.119417,    +17.495888,     +0.196543, -9.999995E008, -9.999995E008,     +2.241318,     +0.468277,   +174.113780,          0,          0,    -1,     -2.895754,          0,      20702, +0.000000E000, +0.000000E000,      +0.9062721
      43864583578232,      33321,      43864500996256,    +282.8361415,      -2.0432431,      +0.2220223,      -0.9743895,      -0.0356538,      12137327545241,     +31.1026641,      -0.9107680,     +81.9034642,    +162.1638941,                   0,     +0.300719,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.930457,     +0.091661,    +16.095400,     +0.090509, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.275787,     +0.020432,    +20.924427,     +4.624528,    +13.342640,     +0.008405,     +1.278163,     +0.123912,   +126.427250,          0,          0,    -1,     +0.212640,         16,      23290, +0.000000E000, +0.000000E000,      +0.3370888
      43864583576113,      33321,      43864500996256,    +282.8464527,      -2.0330874,      +0.2221991,      -0.9743557,      -0.0354766,      12137327728816,     +31.1164019,      -0.9153116,     +81.8960263,    +162.0758229,                   0,     -5.151556,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.561260,     +1.534621,    +17.568980,     +0.281886, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.164494,     +0.113267,    +17.744930,     +0.247308, -9.999995E008, -9.999995E008,     +1.870785,     +0.148588,   +172.759700,          0,          0,    -1,     -3.642700,          0,      21171, +0.000000E000, +0.000000E000,      +0.5658902
      43864583575374,      33321,      43864500996256,    +282.8508797,      -2.0295002,      +0.2222748,      -0.9743407,      -0.0354141,      12137327602248,     +31.1216120,      -0.9176147,     +81.8926348,    +162.0433688,                   0,     -1.022724,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.916159,     +0.014396,    +14.115736,     +0.015567, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.306807,     +0.008701,    +14.398515,     +0.011748,    +13.543228,     +0.010042,     +2.227025,     +0.091221,   +127.013750,          0,          0,    -1,     -0.723175,         16,      20432, +0.000000E000, +0.000000E000,      +0.9061863
